574.981 	260.013 	3.42943e+21 	5.01056e+21 	0 	4.06298e+20 	5.47158e+19 	1 	0 	0 	1 	0.7 	0 	0 	
580.674 	260.013 	3.49802e+21 	5.11077e+21 	0 	4.14424e+20 	5.581e+19 	1 	0 	0 	1 	0.7 	0 	0 	
586.366 	260.013 	3.56728e+21 	5.21197e+21 	0 	4.2263e+20 	5.69151e+19 	1 	0 	0 	1 	0.7 	0 	0 	
592.059 	260.013 	3.63723e+21 	5.31416e+21 	0 	4.30916e+20 	5.80311e+19 	1 	0 	0 	1 	0.7 	0 	0 	
597.752 	260.013 	3.70785e+21 	5.41735e+21 	0 	4.39283e+20 	5.91579e+19 	1 	0 	0 	1 	0.7 	0 	0 	
603.445 	260.013 	3.77915e+21 	5.52152e+21 	0 	4.47731e+20 	6.02955e+19 	1 	0 	0 	1 	0.7 	0 	0 	
609.138 	260.013 	3.85113e+21 	5.62669e+21 	0 	4.56259e+20 	6.14439e+19 	1 	0 	0 	1 	0.7 	0 	0 	
614.831 	260.013 	3.92379e+21 	5.73285e+21 	0 	4.64867e+20 	6.26032e+19 	1 	0 	0 	1 	0.7 	0 	0 	
620.524 	260.013 	3.99713e+21 	5.84001e+21 	0 	4.73556e+20 	6.37734e+19 	1 	0 	0 	1 	0.7 	0 	0 	
626.217 	260.013 	4.07115e+21 	5.94815e+21 	0 	4.82325e+20 	6.49543e+19 	1 	0 	0 	1 	0.7 	0 	0 	
631.909 	260.013 	4.14585e+21 	6.05729e+21 	0 	4.91175e+20 	6.61461e+19 	1 	0 	0 	1 	0.7 	0 	0 	
637.602 	260.013 	4.22123e+21 	6.16742e+21 	0 	5.00105e+20 	6.73487e+19 	1 	0 	0 	1 	0.7 	0 	0 	
643.295 	260.013 	4.29728e+21 	6.27854e+21 	0 	5.09116e+20 	6.85622e+19 	1 	0 	0 	1 	0.7 	0 	0 	
648.988 	260.013 	4.37402e+21 	6.39065e+21 	0 	5.18207e+20 	6.97865e+19 	1 	0 	0 	1 	0.7 	0 	0 	
654.681 	260.013 	4.45143e+21 	6.50376e+21 	0 	5.27379e+20 	7.10216e+19 	1 	0 	0 	1 	0.7 	0 	0 	
660.374 	260.013 	4.52953e+21 	6.61786e+21 	0 	5.36631e+20 	7.22676e+19 	1 	0 	0 	1 	0.7 	0 	0 	
666.067 	260.013 	4.6083e+21 	6.73295e+21 	0 	5.45963e+20 	7.35244e+19 	1 	0 	0 	1 	0.7 	0 	0 	
671.76 	260.013 	4.68775e+21 	6.84903e+21 	0 	5.55376e+20 	7.4792e+19 	1 	0 	0 	1 	0.7 	0 	0 	
677.452 	260.013 	4.76788e+21 	6.9661e+21 	0 	5.64869e+20 	7.60704e+19 	1 	0 	0 	1 	0.7 	0 	0 	
683.145 	260.013 	4.84869e+21 	7.08417e+21 	0 	5.74443e+20 	7.73597e+19 	1 	0 	0 	1 	0.7 	0 	0 	
688.838 	260.013 	4.93018e+21 	7.20323e+21 	0 	5.84098e+20 	7.86599e+19 	1 	0 	0 	1 	0.7 	0 	0 	
694.531 	260.013 	5.01235e+21 	7.32328e+21 	0 	5.93832e+20 	7.99708e+19 	1 	0 	0 	1 	0.7 	0 	0 	
700.224 	260.013 	5.09519e+21 	7.44432e+21 	0 	6.03648e+20 	8.12927e+19 	1 	0 	0 	1 	0.7 	0 	0 	
705.917 	260.013 	5.17872e+21 	7.56636e+21 	0 	6.13543e+20 	8.26253e+19 	1 	0 	0 	1 	0.7 	0 	0 	
711.61 	260.013 	5.26292e+21 	7.68939e+21 	0 	6.23519e+20 	8.39688e+19 	1 	0 	0 	1 	0.7 	0 	0 	
717.303 	260.013 	5.34781e+21 	7.81341e+21 	0 	6.33576e+20 	8.53231e+19 	1 	0 	0 	1 	0.7 	0 	0 	
722.995 	260.013 	5.43337e+21 	7.93842e+21 	0 	6.43713e+20 	8.66882e+19 	1 	0 	0 	1 	0.7 	0 	0 	
728.688 	260.013 	5.51961e+21 	8.06442e+21 	0 	6.5393e+20 	8.80642e+19 	1 	0 	0 	1 	0.7 	0 	0 	
